dev,name,batch_size,_compile.compile_inner,compile_attempt_0,bytecode_tracing,get_fake_value,create_proxy,wrap_to_fake_tensor_and_record,variable_builder_call,compile_attempt_1,build_guards,gc,insert_deferred_runtime_asserts,OutputGraph.call_user_compiler,inductor_import,inductor_codecache_torch_key,_recursive_pre_grad_passes,pass.pre_grad_passes.group_batch_fusion_passes,pass.pre_grad_passes.efficient_conv_bn_eval_pass,pass.pre_grad_passes.apply_gumbel_max_trick_pass,create_aot_dispatcher_function,aot_collect_metadata,compile_fx.<locals>.fw_compiler_base,_recursive_joint_graph_passes,pass.joint_graph_passes.remove_noop_ops,pass.joint_graph_passes.constant_fold_uniform_value,pass.joint_graph_passes.pass_pattern_0,pass.joint_graph_passes.pass_pattern_1,compile_fx_inner,fx_codegen_and_compile,additional_fake_tensor_prop,_recursive_post_grad_passes,pass.post_grad_passes.reorder_for_locality,pass.post_grad_passes.remove_profiler_ops,pass.post_grad_passes.post_grad_custom_pre_pass,pass.post_grad_passes.remove_noop_ops,pass.post_grad_passes.remove_assert_ops,pass.post_grad_passes.pass_pattern_0,pass.post_grad_passes.pass_pattern_1,pass.post_grad_passes.pass_pattern_2,pass.post_grad_passes.stable_sort,pass.post_grad_passes.move_constructors_to_cuda,pass.post_grad_passes.reinplace_inplaceable_ops,pass.post_grad_passes.decompose_triton_kernel_wrapper_functional,pass.post_grad_passes.decompose_auto_functionalized,pass.post_grad_passes.decompose_scan_to_while_loop,pass.post_grad_passes.decompose_map_to_while_loop,GraphLowering.run,GraphLowering.compile_to_fn,GraphLowering.compile_to_module,GraphLowering.codegen,Scheduler.__init__,Scheduler.fused_nodes,Scheduler.codegen,PythonWrapperCodegen.generate,PyCodeCache.load_by_key_path,async_compile.precompile,async_compile.wait,TritonBundler.collect,cudagraphify.get_container,CachingAutotuner.benchmark_all_configs,AOTAutogradCache.inductor_load,TritonBundler.read_and_emit,TritonBundler.load_cached_static_autotuners,StaticAutotunerFuture.warm_precompile,compile_attempt_2,CUDAGraphNode.record
cuda,DebertaV2ForMaskedLM,2,20.611439,20.387336,2.599880,1.340518,0.162037,0.160023,0.478963,0.040482,17.684068,0.117098,0.115164,0.014270,0.000033,0.001984,0.000023,16.562316,1.382515,11.033110,0.846697,0.030046,0.062113,0.570494,0.005159,10.184119,10.170355,0.955530,2.385048,0.007309,0.000431,0.000046,0.011424,0.000024,0.000010,0.333933,0.586084,0.004444,0.053419,0.206397,0.000109,0.004208,0.000051,0.000027,1.530145,4.458698,4.458649,4.404070,1.633072,0.341114,2.750606,0.110255,0.053186,0.022105,0.007300,0.003101,0.202117,0.000132,0.078698,0.160794,0.012953,0,0,0,0,0,0
cuda,DebertaV2ForMaskedLM,2,19.784394,19.560668,2.258517,1.069421,0.153975,0.152959,0.451301,0.040591,17.199399,0.115831,0.114358,0.013695,0.000029,0.002009,0.000022,16.045654,1.105415,11.465113,1.241198,0.029841,0.062245,0.607713,0.005174,10.221685,10.208178,0.995955,2.537747,0.007130,0.000608,0.000035,0.013214,0.000022,0.000010,0.403953,0.702896,0.004011,0.063666,0.201772,0.000087,0.003456,0.000041,0.000027,1.702967,4.128302,4.128254,4.080823,1.327790,0.251482,2.732239,0.114671,0.046236,0.016625,0.004160,0.003173,0.201260,0.000349,0.005725,0.116819,0.010689,0,0,0,0,0,0
cuda,DistilBertForMaskedLM,128,5.009482,4.934353,0.666892,0.295764,0.025220,0.062466,0.169776,0.008055,4.238893,0.116632,0.114888,0.005353,0.000029,0.000407,0.000020,3.619406,0.334536,2.288966,0.330311,0.004002,0.028262,0.155426,0.001260,1.958015,1.954078,0.258244,0.264561,0.001240,0.000110,0.000036,0.000590,0.000018,0.000010,0.025535,0.080506,0.000692,0.001334,0.021787,0.000083,0.000769,0.000035,0.000027,0.359709,0.842661,0.842606,0.815232,0.223653,0.067775,0.584590,0.028247,0.026725,0.016618,0.004676,0.002476,0.070930,0.000674,0.005882,0.544986,0.017246,0,0,0,0,0,0
cuda,DistilBertForMaskedLM,128,5.172895,4.739965,0.629796,0.258858,0.025548,0.066730,0.171566,0.008766,4.081019,0.117691,0.116081,0.005182,0.000028,0.000412,0.000020,3.424422,0.220727,2.252131,0.333261,0.003933,0.029667,0.156957,0.001283,1.918221,1.914801,0.194489,0.262849,0.001231,0.000109,0.000036,0.000613,0.000017,0.000009,0.024882,0.080749,0.000710,0.001372,0.022171,0.000082,0.000766,0.000034,0.000027,0.428067,0.798499,0.798451,0.770236,0.214945,0.057203,0.548487,0.028540,0.027588,0.016994,0.004109,0.002494,0.429068,0.000189,0.005573,0.192556,0.017192,0,0,0,0,0,0
cuda,DistillGPT2,16,7.132582,2.408038,2.814225,1.228205,0.142764,0.111111,0.388789,4.591365,0.116304,0.001981,0.014408,4.131487,0.115521,0.113989,0.006564,0.000046,0.000642,0.000037,3.518936,0.274623,2.559656,0.589372,0.005802,0.099009,0.120816,0.001287,1.969566,1.965832,0.210238,0.243286,0.001133,0.000125,0.000052,0.001448,0.000033,0.000018,0.022772,0.073187,0.000703,0.001301,0.018780,0.000123,0.000753,0.000060,0.000050,0.347728,0.960562,0.960487,0.885710,0.274769,0.102519,0.604339,0.026535,0.073378,0.063771,0.003873,0.003361,0.005756,0.216791,0.011051,0,0,0,0,0
cuda,DistillGPT2,16,6.483302,5.178492,1.555302,0.519752,0.053306,0.094734,0.266322,1.107625,0.177505,0.005311,0.020994,4.626124,0.131188,0.128775,0.008342,0.000119,0.000744,0.000092,3.954202,0.357812,2.839709,0.267358,0.007312,0.015855,0.102141,0.001419,2.571023,2.566376,0.228906,0.267328,0.001256,0.000199,0.000108,0.001701,0.000078,0.000046,0.023869,0.078472,0.000750,0.001505,0.021210,0.000261,0.000933,0.000134,0.000117,0.707265,1.098982,1.098799,0.935808,0.289693,0.104352,0.635835,0.029905,0.161011,0.021785,0.125780,0.006674,0.004999,0.259919,0.013082,0,0,0,0,0
cuda,ElectraForCausalLM,32,10.126153,9.986226,1.362674,0.654973,0.066474,0.092853,0.287314,0.016753,8.571286,0.116386,0.114675,0.006631,0.000029,0.000830,0.000020,7.778582,0.846351,4.412573,0.592864,0.015073,0.023559,0.398931,0.002048,3.818523,3.811615,0.380806,0.488771,0.002336,0.000178,0.000035,0.001960,0.000019,0.000010,0.032237,0.158321,0.001316,0.002399,0.039082,0.000086,0.001377,0.000035,0.000026,0.703948,1.816745,1.816696,1.785227,0.857010,0.125979,0.917267,0.047338,0.030131,0.010221,0.004167,0.130731,0.000274,0.005789,0.277330,0.010048,0,0,0,0,0,0,0
cuda,ElectraForCausalLM,32,9.802786,9.670471,1.274680,0.570088,0.064725,0.097026,0.291632,0.018309,8.343451,0.117059,0.115431,0.006731,0.000027,0.000826,0.000021,7.516694,0.703602,4.392996,0.584079,0.014815,0.023966,0.389531,0.002155,3.807766,3.801210,0.342966,0.467464,0.002899,0.000179,0.000037,0.002097,0.000019,0.000010,0.031039,0.153115,0.001504,0.002560,0.035650,0.000090,0.001568,0.000036,0.000027,0.821908,1.758084,1.758036,1.726671,0.838123,0.104063,0.877434,0.047770,0.030512,0.009068,0.003836,0.124767,0.000109,0.005928,0.219889,0.010111,0,0,0,0,0,0,0
cuda,GPT2ForSequenceClassification,4,10.685774,10.441475,3.115960,1.065888,0.188600,0.126559,0.424880,0.049154,7.218896,0.116266,0.114377,0.013097,0.000059,0.001933,0.000044,6.200207,0.969310,3.953659,0.714817,0.009587,0.019918,0.178439,0.002016,3.237893,3.232686,0.369465,0.447137,0.002043,0.000168,0.000037,0.001626,0.000019,0.000009,0.029626,0.149510,0.001235,0.002243,0.032491,0.000085,0.001305,0.000038,0.000032,0.604494,1.487616,1.487570,1.450222,0.474096,0.218121,0.967117,0.044572,0.052164,0.022633,0.003802,0.003004,0.224389,0.000613,0.006195,0.130910,0.022099,0.000638,0.000246,0.005070,0.004539,0,0
cuda,GPT2ForSequenceClassification,4,9.678626,8.616590,2.058290,0.711147,0.094360,0.111896,0.341516,0.838575,0.204639,0.003352,0.031728,7.268709,0.115449,0.113479,0.010157,0.000268,0.001267,0.000098,6.522962,0.557084,4.248783,0.351585,0.010698,0.030501,0.163681,0.002248,3.895679,3.888812,0.378769,0.472253,0.002137,0.000309,0.000107,0.001941,0.000065,0.000036,0.032445,0.154580,0.001341,0.002418,0.036019,0.000251,0.001446,0.000130,0.000100,0.626561,2.036628,2.036470,1.938771,0.494177,0.226257,1.432886,0.047680,0.098805,0.022028,0.058996,0.003917,0.006348,0.222996,0.013389,0.004395,0.000233,0.000091,0.001015,0
cuda,GoogleFnet,16,6.225647,6.126668,0.716726,0.289015,0.032715,0.060657,0.184699,0.008278,5.377449,0.117187,0.115658,0.006024,0.000025,0.000497,0.000020,4.714447,0.347055,3.362528,0.221876,0.004841,0.016155,0.065189,0.001941,3.139952,3.136060,0.249988,0.341703,0.001488,0.000125,0.000033,0.002095,0.000017,0.000009,0.032946,0.104750,0.000830,0.001517,0.025693,0.000073,0.000885,0.000033,0.000024,0.498428,1.805307,1.805257,1.782087,0.697229,0.150200,1.075569,0.051839,0.021977,0.010369,0.002994,0.093226,0.000102,0.174020,0.270183,0.017717,0,0,0,0,0,0,0
cuda,GoogleFnet,16,6.289349,6.197180,0.719733,0.275873,0.031714,0.065877,0.199347,0.009584,5.443560,0.117867,0.116283,0.006978,0.000028,0.000505,0.000020,4.762769,0.264809,3.374552,0.229785,0.004823,0.017117,0.067415,0.002020,3.144021,3.140044,0.200634,0.336966,0.001442,0.000131,0.000040,0.002187,0.000019,0.000010,0.032206,0.109189,0.000835,0.001620,0.025079,0.000079,0.000904,0.000034,0.000027,0.543824,1.813410,1.813359,1.790671,0.787009,0.138870,0.995844,0.049812,0.021543,0.009489,0.002900,0.087199,0.000292,0.006089,0.247241,0.016932,0,0,0,0,0,0,0
cuda,LayoutLMForMaskedLM,16,11.553958,11.409441,1.327889,0.652319,0.069576,0.091680,0.271621,0.017536,10.028281,0.116031,0.114467,0.006938,0.000029,0.000877,0.000022,9.204683,0.853693,5.992602,0.617816,0.016348,0.024343,0.357859,0.066720,5.373571,5.365064,0.599700,0.979463,0.003898,0.000230,0.000042,0.004698,0.000022,0.000011,0.036602,0.300867,0.002113,0.003349,0.069751,0.000113,0.002142,0.000043,0.000027,0.818198,2.516972,2.516918,2.480375,1.078884,0.163084,1.387891,0.061867,0.035666,0.011809,0.004406,0.134640,0.000393,0.065718,0.230075,0.005876,0,0,0,0,0,0,0
cuda,LayoutLMForMaskedLM,16,11.103531,10.967517,1.263715,0.569627,0.071788,0.095376,0.283982,0.018675,9.650679,0.121120,0.119347,0.006883,0.000025,0.000876,0.000022,8.816549,0.661224,5.829313,0.617090,0.016440,0.024806,0.359194,0.064156,5.211037,5.203451,0.460300,0.932771,0.003830,0.000242,0.000046,0.004697,0.000020,0.000010,0.037788,0.301856,0.002219,0.003901,0.069156,0.000103,0.002138,0.000039,0.000028,0.919534,2.452679,2.452625,2.416616,1.054766,0.124542,1.349596,0.065009,0.035217,0.012173,0.003995,0.128116,0.000215,0.015258,0.169804,0.008956,0,0,0,0,0,0,0
cuda,M2M100ForConditionalGeneration,16,18.153744,17.909980,2.582000,0.941750,0.151828,0.487431,0.822171,0.040795,15.219375,0.116364,0.114654,0.013715,0.000032,0.001850,0.000022,13.906547,1.256595,8.531451,0.824209,0.027357,0.043752,0.557915,0.004460,7.704927,7.690048,0.849527,0.974606,0.005296,0.000400,0.000036,0.004450,0.000022,0.000010,0.042421,0.354915,0.003181,0.005542,0.085972,0.000098,0.003221,0.000050,0.000027,1.452870,3.438225,3.438173,3.393799,1.541701,0.462314,1.826245,0.129872,0.042531,0.008136,0.002523,0.225636,0.000479,0.093617,0.109954,0.021715,0,0,0,0,0,0,0
cuda,M2M100ForConditionalGeneration,16,17.442429,17.216139,2.432973,0.821094,0.147261,0.190420,0.819538,0.040586,14.677742,0.116276,0.114511,0.013692,0.000032,0.001919,0.000022,13.382987,1.086897,8.413134,0.819770,0.026170,0.042773,0.558314,0.004389,7.591133,7.576691,0.754059,0.934541,0.005227,0.000413,0.000040,0.004308,0.000021,0.000010,0.042188,0.346829,0.003128,0.005587,0.085470,0.000093,0.003148,0.000043,0.000028,1.736168,3.204279,3.204229,3.119376,1.400552,0.338138,1.696150,0.122142,0.082547,0.047202,0.002687,0.212388,0.000342,0.005534,0.097857,0.019222,0,0,0,0,0,0,0
cuda,MBartForCausalLM,4,8.494748,8.378975,1.011172,0.444876,0.057439,0.087534,0.241175,0.016460,7.320023,0.115138,0.113736,0.006191,0.000027,0.000743,0.000020,6.523031,0.580437,4.321536,0.686395,0.012584,0.284792,0.238961,0.002013,3.634122,3.627439,0.428198,0.475385,0.003011,0.000203,0.000047,0.004876,0.000026,0.000010,0.033716,0.156528,0.001662,0.003192,0.040317,0.000099,0.001651,0.000037,0.000028,0.667293,1.655604,1.655552,1.375128,0.430426,0.176517,0.934008,0.051783,0.279057,0.262787,0.004960,0.002428,0.108497,0.000111,0.006111,0.084592,0.005359,0,0,0,0,0,0
cuda,MBartForCausalLM,4,8.042520,7.929744,0.948159,0.380078,0.056277,0.092534,0.244145,0.017157,6.934193,0.114796,0.113311,0.006371,0.000027,0.000775,0.000021,6.172877,0.446988,4.179416,0.430205,0.012645,0.019588,0.246847,0.002024,3.748190,3.487513,0.341276,0.446395,0.002360,0.000185,0.000032,0.003502,0.000018,0.000010,0.030766,0.150029,0.001390,0.002574,0.038682,0.000076,0.001379,0.000035,0.000025,0.745025,1.560311,1.560263,1.281743,0.384685,0.135361,0.886697,0.054372,0.277264,0.261414,0.004894,0.002240,0.104984,0.000193,0.006182,0.022121,0.005088,0,0,0,0,0,0
cuda,MT5ForConditionalGeneration,16,18.864892,18.665164,2.549555,1.436117,0.130740,0.095214,0.333143,0.030486,16.041573,0.115096,0.113639,0.012514,0.000028,0.001857,0.000020,15.222379,1.767685,9.116936,1.424155,0.035144,0.043186,1.165757,0.001537,7.691056,7.679593,0.890251,0.455980,0.006015,0.000408,0.000037,0.011957,0.000022,0.000009,0.220951,0.004316,0.002595,0.004469,0.074961,0.000079,0.002808,0.000037,0.000026,1.684970,4.166656,4.166609,3.362982,1.044750,0.523856,2.302632,0.109975,0.802054,0.777434,0.005707,0.006980,0.182482,0.000537,0.005680,0.250395,0.008669,0,0,0,0,0,0
cuda,MT5ForConditionalGeneration,16,17.864499,17.683954,2.404826,1.289746,0.130661,0.095481,0.332581,0.031970,15.205155,0.114353,0.112818,0.012799,0.000028,0.001944,0.000024,14.422150,1.503937,8.694047,1.412707,0.034704,0.042854,1.156482,0.001508,7.279556,7.269016,0.715425,0.468827,0.006310,0.000468,0.000048,0.011171,0.000024,0.000009,0.225965,0.004312,0.002613,0.004511,0.077037,0.000080,0.002754,0.000039,0.000027,2.012349,3.592885,3.592840,3.145671,0.929338,0.400819,2.201094,0.110896,0.445738,0.422007,0.005314,0.006311,0.167546,0.000214,0.004995,0.246282,0.008401,0,0,0,0,0,0
cuda,MegatronBertForCausalLM,4,16.418206,16.186169,2.415632,1.031544,0.122755,0.145766,0.661309,0.029574,13.681387,0.115901,0.114353,0.009345,0.000027,0.001484,0.000021,12.599025,1.452689,7.033564,0.927741,0.029640,0.045102,0.673657,0.003630,6.103643,6.092004,0.635697,0.865209,0.004255,0.000307,0.000033,0.003305,0.000018,0.000009,0.039490,0.297836,0.002456,0.004346,0.067778,0.000078,0.002447,0.000039,0.000028,1.091398,2.772076,2.772027,2.648712,1.209431,0.343557,1.419961,0.092573,0.121476,0.091904,0.002319,0.215185,0.000608,0.005273,0.066582,0.012308,0,0,0,0,0,0,0
cuda,MegatronBertForCausalLM,4,16.043955,15.813308,2.272455,0.895773,0.121429,0.144636,0.465499,0.030406,13.451248,0.115399,0.114012,0.009510,0.000027,0.001515,0.000021,12.332090,1.211860,7.141712,0.907357,0.028294,0.043950,0.658582,0.003660,6.232300,6.220095,0.617938,0.864543,0.004410,0.000319,0.000033,0.003296,0.000018,0.000009,0.040172,0.301314,0.002486,0.004344,0.063434,0.000080,0.002505,0.000038,0.000027,1.339314,2.660811,2.660761,2.540620,1.140421,0.268539,1.380661,0.094372,0.118706,0.087757,0.002291,0.213721,0.000684,0.005402,0.066247,0.012144,0,0,0,0,0,0,0
cuda,MobileBertForMaskedLM,128,31.268334,30.762680,4.209149,1.952596,0.215221,0.369083,1.102122,0.061113,25.243871,0.118946,0.117308,0.017928,0.000033,0.002960,0.000023,22.566317,2.388653,13.611961,1.653355,0.040261,0.071603,1.323067,0.000366,11.954629,11.925340,1.117338,2.700160,0.009082,0.000540,0.000036,0.005436,0.000021,0.000009,0.060065,1.161606,0.005475,0.009924,0.173200,0.000105,0.005578,0.000053,0.000027,2.797757,3.393175,3.393122,3.173100,0.714385,0.115697,2.413715,0.197524,0.217272,0.156319,0.002568,0.005725,0.467724,0.000410,0.117010,0.621812,0.040658,0,0,0,0,0,0
cuda,MobileBertForMaskedLM,128,30.311572,28.733490,3.767362,1.389423,0.206021,0.358730,1.267057,0.059579,24.728644,0.115364,0.113834,0.017158,0.000030,0.002976,0.000023,22.195514,2.067757,14.006358,1.636731,0.039039,0.069025,1.316593,0.000385,12.365616,12.337515,1.010411,2.654442,0.008943,0.000544,0.000042,0.005569,0.000025,0.000010,0.062144,1.205611,0.005554,0.010345,0.176509,0.000116,0.005309,0.000048,0.000028,3.342489,3.381958,3.381896,3.165617,0.741723,0.119067,2.378786,0.205681,0.213391,0.150326,0.002678,0.004848,1.543423,0.000211,0.006900,0.412714,0.024402,0,0,0,0,0,0
cuda,OPTForCausalLM,2,8.424493,8.313769,1.063114,0.468703,0.070399,0.085337,0.239141,0.018313,7.203502,0.118401,0.116830,0.007146,0.000028,0.000809,0.000020,6.400120,0.578372,4.396612,0.360891,0.009178,0.017931,0.187909,0.002021,4.034791,4.028973,0.612178,0.600881,0.002021,0.000169,0.000032,0.000905,0.000017,0.000010,0.034878,0.192360,0.001236,0.002317,0.075015,0.000080,0.001247,0.000035,0.000026,0.631352,1.797834,1.797791,1.640790,0.506648,0.208020,1.123264,0.051632,0.155577,0.140509,0.002507,0.103148,0.000159,0.060792,0.103188,0.035864,0,0,0,0,0,0,0
cuda,OPTForCausalLM,2,8.081867,7.972968,1.013291,0.416209,0.068918,0.089517,0.242990,0.019246,6.911878,0.115286,0.113800,0.007154,0.000110,0.000850,0.000021,6.120086,0.413124,4.334478,0.363554,0.009436,0.017742,0.188457,0.002034,3.969994,3.964328,0.284237,0.848418,0.001988,0.000162,0.000046,0.001026,0.000018,0.000009,0.035029,0.197008,0.001285,0.002373,0.075306,0.000081,0.001295,0.000035,0.000027,0.727319,1.730647,1.730604,1.573214,0.454460,0.148060,1.107692,0.053444,0.156064,0.141063,0.002401,0.101225,0.000301,0.005080,0.102709,0.007268,0,0,0,0,0,0,0
cuda,PLBartForCausalLM,8,5.649547,5.570208,0.683222,0.306935,0.031940,0.061045,0.166854,0.009888,4.856559,0.117319,0.115294,0.005396,0.000029,0.000447,0.000020,4.241568,0.361028,2.813254,0.420223,0.006806,0.010933,0.259329,0.001202,2.392371,2.388469,0.243600,0.257121,0.001281,0.000117,0.000036,0.001918,0.000018,0.000010,0.025158,0.076485,0.000715,0.001424,0.022196,0.000079,0.000772,0.000035,0.000028,0.356860,1.311653,1.311603,0.766336,0.206713,0.060518,0.552918,0.026518,0.544406,0.534796,0.003767,0.001885,0.073945,0.000757,0.006692,0.099953,0.003191,0,0,0,0,0,0
cuda,PLBartForCausalLM,8,5.135360,4.801412,0.607967,0.254312,0.030040,0.060666,0.157528,0.010133,4.163588,0.116605,0.115211,0.005065,0.000029,0.000451,0.000023,3.527015,0.242843,2.376474,0.373317,0.006601,0.010820,0.218491,0.001229,2.002505,1.998238,0.189216,0.248396,0.001279,0.000114,0.000034,0.001891,0.000016,0.000010,0.025055,0.076340,0.000751,0.001483,0.020986,0.000077,0.000808,0.000035,0.000026,0.420970,0.922474,0.922431,0.716897,0.196583,0.049488,0.514110,0.026738,0.204621,0.195399,0.003679,0.001770,0.330200,0.000311,0.006985,0.041238,0.003074,0,0,0,0,0,0
cuda,PegasusForCausalLM,32,8.095369,7.991329,1.014370,0.442344,0.057428,0.088387,0.245116,0.016752,6.930426,0.117480,0.116088,0.006265,0.000027,0.000731,0.000021,6.131903,0.585747,3.944174,0.682559,0.012792,0.273401,0.245823,0.001974,3.260609,3.253956,0.401441,0.449929,0.002324,0.000188,0.000033,0.003577,0.000018,0.000010,0.031667,0.148166,0.001328,0.002506,0.038076,0.000075,0.001375,0.000035,0.000027,0.626086,1.392766,1.392722,1.359561,0.441361,0.180684,0.907805,0.051247,0.031666,0.015686,0.003684,0.002472,0.098454,0.000087,0.005458,0.092488,0.004948,0,0,0,0,0,0
cuda,PegasusForCausalLM,32,8.023239,7.919304,0.943820,0.376723,0.056527,0.093148,0.244369,0.017659,6.928394,0.115463,0.114016,0.006284,0.000033,0.000759,0.000020,6.134996,0.444818,4.155947,0.429021,0.012582,0.019570,0.245885,0.001971,3.725869,3.464456,0.346663,0.470084,0.002466,0.000213,0.000038,0.003682,0.000020,0.000010,0.031868,0.156518,0.001468,0.002688,0.039580,0.000077,0.001506,0.000037,0.000026,0.771690,1.485812,1.485770,1.279417,0.398421,0.137365,0.870768,0.052152,0.205298,0.190422,0.003675,0.002450,0.097782,0.000559,0.005284,0.036502,0.004834,0,0,0,0,0,0
cuda,RobertaForCausalLM,16,8.566956,8.427302,1.123029,0.458519,0.053002,0.090671,0.281313,0.013842,7.254560,0.115765,0.114039,0.006644,0.000037,0.000683,0.000020,6.474179,0.558152,4.328346,0.950846,0.009111,0.030909,0.399870,0.002081,3.376462,3.370282,0.380190,0.471657,0.002865,0.000180,0.000037,0.001266,0.000018,0.000013,0.033524,0.155281,0.001559,0.002847,0.038341,0.000092,0.001620,0.000035,0.000028,0.644410,1.463952,1.463904,1.292444,0.380423,0.118816,0.900936,0.049885,0.170033,0.153810,0.002673,0.130830,0.000414,0.046333,0.138752,0.006687,0,0,0,0,0,0,0
cuda,RobertaForCausalLM,16,8.503185,8.364989,1.051931,0.406458,0.051809,0.090566,0.273997,0.014494,7.263569,0.115644,0.113925,0.006239,0.000025,0.000717,0.000021,6.454942,0.460066,4.555140,0.778576,0.008643,0.032893,0.305957,0.002062,3.775554,3.768924,0.395511,0.547463,0.002595,0.000189,0.000041,0.001440,0.000018,0.000009,0.038591,0.183706,0.001608,0.002970,0.047772,0.000077,0.001736,0.000038,0.000026,0.904272,1.503779,1.503722,1.343962,0.441360,0.121836,0.891316,0.052289,0.158433,0.142087,0.002609,0.129542,0.000236,0.008129,0.075387,0.005530,0,0,0,0,0,0,0
cuda,T5ForConditionalGeneration,4,14.169971,14.025195,1.768871,0.925131,0.092872,0.072052,0.255843,0.022415,12.201340,0.125743,0.124228,0.010059,0.000029,0.001379,0.000021,11.480214,1.506667,7.057418,1.443722,0.025213,0.032709,0.872205,0.001274,5.612456,5.603661,0.661291,0.347218,0.004278,0.000276,0.000034,0.007591,0.000021,0.000009,0.165035,0.002563,0.001793,0.003137,0.056348,0.000074,0.002004,0.000038,0.000026,0.885229,3.362160,3.362114,2.873682,0.777809,0.369986,2.084919,0.078505,0.487169,0.469740,0.009081,0.006402,0.135360,0.000060,0.004738,0.226249,0.013851,0,0,0,0,0,0
cuda,T5ForConditionalGeneration,4,13.745666,13.605815,1.675411,0.819833,0.094693,0.078036,0.262377,0.022429,11.875804,0.115237,0.113713,0.009734,0.000027,0.001279,0.000021,11.160292,1.291938,7.013585,1.453908,0.026038,0.035907,0.874139,0.001295,5.558380,5.550013,0.510927,0.354389,0.004460,0.000283,0.000032,0.007567,0.000020,0.000010,0.169128,0.002587,0.001826,0.003167,0.058611,0.000076,0.001979,0.000036,0.000025,1.096590,3.234911,3.234869,2.749138,0.695293,0.279320,2.042846,0.457256,0.484414,0.467034,0.009321,0.005534,0.130647,0.000128,0.071671,0.237015,0.018814,0,0,0,0,0,0
cuda,T5Small,4,3.137751,2.983868,1.767418,0.923036,0.091955,0.070631,0.253408,0.022376,1.159866,0.115535,0.114075,0.009620,0.000026,0.001324,0.000021,0.420343,0.001428,0.000554,0.209280,0.012699,0.177094,0.003926,0.000473,0.141454,0.000712,0.003968,0.142740,0.020542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,T5Small,4,2.996488,2.843870,1.663049,0.809022,0.095332,0.076197,0.261358,0.022453,1.124173,0.117998,0.116586,0.009682,0.000028,0.001304,0.000020,0.412341,0.001441,0.000533,0.203332,0.012670,0.171308,0.003902,0.000482,0.139523,0.000752,0.004242,0.142453,0.014945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,TrOCRForCausalLM,32,10.127533,10.017763,1.206384,0.572121,0.072316,0.087028,0.239531,0.020234,8.761361,0.115796,0.114298,0.006803,0.000027,0.000872,0.000020,7.960652,0.754535,5.052920,0.670390,0.015880,0.022644,0.479790,0.001909,4.381460,4.375273,0.386386,0.830730,0.002493,0.000194,0.000033,0.004578,0.000018,0.000009,0.031957,0.280066,0.001468,0.002666,0.059175,0.000076,0.001456,0.000035,0.000026,0.660874,2.102819,2.102776,1.882249,0.409191,0.114418,1.461990,0.056749,0.219423,0.202063,0.007583,0.002709,0.101354,0.000191,0.061783,0.177114,0.007294,0,0,0,0,0,0
cuda,TrOCRForCausalLM,32,10.068618,9.961970,1.148611,0.512894,0.072385,0.091943,0.243331,0.021096,8.762219,0.115480,0.114152,0.006849,0.000026,0.000903,0.000021,7.967111,0.613773,5.220396,0.589863,0.015346,0.023290,0.398918,0.001840,4.629432,4.622518,0.347110,0.827203,0.003177,0.000189,0.000038,0.004743,0.000022,0.000010,0.032505,0.292083,0.001751,0.003160,0.063537,0.000102,0.001727,0.000037,0.000028,0.744178,2.314274,2.314222,2.096348,0.398187,0.095340,1.687469,0.057671,0.216515,0.197965,0.008333,0.004309,0.095647,0.000734,0.008448,0.156029,0.005435,0,0,0,0,0,0
cuda,XGLMForCausalLM,8,19.738307,19.565812,2.404015,1.048509,0.145392,0.351241,0.601855,0.037157,17.074520,0.117745,0.116162,0.012583,0.000028,0.001689,0.000021,15.946293,1.446395,10.473893,0.838979,0.030823,0.045721,0.575976,0.005056,9.632711,9.619597,0.880430,2.192846,0.005288,0.000408,0.000033,0.008647,0.000021,0.000010,0.307955,0.563114,0.003257,0.005555,0.206976,0.000090,0.003289,0.000040,0.000027,1.892735,3.803775,3.803733,3.761875,1.109122,0.421923,2.633408,0.111011,0.040868,0.010814,0.003515,0.156613,0.000151,0.005196,0.154635,0.009511,0,0,0,0,0,0,0
cuda,XGLMForCausalLM,8,19.301430,19.126868,2.302432,0.939609,0.144567,0.146847,0.399750,0.037473,16.736128,0.115843,0.114317,0.013481,0.000032,0.001725,0.000022,15.578239,1.222747,10.397805,0.848293,0.030678,0.044936,0.587158,0.005039,9.547115,9.533919,0.768103,2.093348,0.005312,0.000407,0.000031,0.008711,0.000019,0.000009,0.305438,0.561972,0.003198,0.005629,0.209437,0.000089,0.003326,0.000037,0.000026,1.614985,4.167597,4.167553,4.078445,1.444414,0.320539,2.613931,0.114920,0.087644,0.057410,0.003686,0.158506,0.000108,0.005227,0.158518,0.009674,0,0,0,0,0,0,0
